output_frame_index,sensor_frame_index,sensor_timestamp,actual_exposure_us,analogue_gain,pts_ms,elapsed_ms,frame_unix_ms,frame_time_iso8601,mean_luma
3548,7123,15008039571000,9992.0,1.00,98559.780,99282.235,1789132055572.861,2026-09-11T17:07:35.572861+04:00,82.6
3549,7127,15008095146000,9992.0,1.00,98615.355,99337.810,1789132055628.436,2026-09-11T17:07:35.628436+04:00,82.6
3550,7128,15008109040000,9992.0,1.00,98629.249,99351.704,1789132055642.330,2026-09-11T17:07:35.642330+04:00,82.6
3551,7129,15008122934000,9992.0,1.00,98643.143,99365.598,1789132055656.224,2026-09-11T17:07:35.656224+04:00,82.6
3552,7133,15008178507000,9992.0,1.00,98698.716,99421.171,1789132055711.797,2026-09-11T17:07:35.711797+04:00,82.6
3553,7134,15008192399000,9992.0,1.00,98712.608,99435.063,1789132055725.689,2026-09-11T17:07:35.725689+04:00,82.5
3554,7135,15008206291000,9992.0,1.00,98726.500,99448.955,1789132055739.581,2026-09-11T17:07:35.739581+04:00,82.5
3555,7139,15008261867000,9992.0,1.00,98782.076,99504.531,1789132055795.157,2026-09-11T17:07:35.795157+04:00,82.6
3556,7140,15008275760000,9992.0,1.00,98795.969,99518.424,1789132055809.050,2026-09-11T17:07:35.809050+04:00,82.6
3557,7141,15008289652000,9992.0,1.00,98809.861,99532.316,1789132055822.942,2026-09-11T17:07:35.822942+04:00,82.6
3558,7145,15008345228000,9992.0,1.00,98865.437,99587.892,1789132055878.518,2026-09-11T17:07:35.878518+04:00,82.6
3559,7146,15008359121000,9992.0,1.00,98879.330,99601.785,1789132055892.411,2026-09-11T17:07:35.892411+04:00,82.6
3560,7147,15008373012000,9992.0,1.00,98893.221,99615.676,1789132055906.302,2026-09-11T17:07:35.906302+04:00,82.6
3561,7151,15008428588000,9992.0,1.00,98948.797,99671.252,1789132055961.878,2026-09-11T17:07:35.961878+04:00,82.6
3562,7152,15008442481000,9992.0,1.00,98962.690,99685.145,1789132055975.771,2026-09-11T17:07:35.975771+04:00,82.7
3563,7153,15008456374000,9992.0,1.00,98976.583,99699.038,1789132055989.664,2026-09-11T17:07:35.989664+04:00,82.8
3564,7157,15008511951000,9992.0,1.00,99032.160,99754.615,1789132056045.241,2026-09-11T17:07:36.045241+04:00,82.8
3565,7158,15008525842000,9992.0,1.00,99046.051,99768.506,1789132056059.132,2026-09-11T17:07:36.059132+04:00,82.8
3566,7159,15008539734000,9992.0,1.00,99059.943,99782.398,1789132056073.024,2026-09-11T17:07:36.073024+04:00,82.8
3567,7163,15008595311000,9992.0,1.00,99115.520,99837.975,1789132056128.601,2026-09-11T17:07:36.128601+04:00,82.7
3568,7164,15008609201000,9992.0,1.00,99129.410,99851.865,1789132056142.491,2026-09-11T17:07:36.142491+04:00,82.7
3569,7165,15008623094000,9992.0,1.00,99143.303,99865.758,1789132056156.384,2026-09-11T17:07:36.156384+04:00,82.8
3570,7169,15008678670000,9992.0,1.00,99198.879,99921.334,1789132056211.960,2026-09-11T17:07:36.211960+04:00,82.8
3571,7170,15008692561000,9992.0,1.00,99212.770,99935.225,1789132056225.851,2026-09-11T17:07:36.225851+04:00,82.9
3572,7171,15008706455000,9992.0,1.00,99226.664,99949.119,1789132056239.745,2026-09-11T17:07:36.239745+04:00,82.9
3573,7175,15008762030000,9992.0,1.00,99282.239,100004.694,1789132056295.320,2026-09-11T17:07:36.295320+04:00,83.3
3574,7176,15008775922000,9992.0,1.00,99296.131,100018.586,1789132056309.212,2026-09-11T17:07:36.309212+04:00,83.5
3575,7177,15008789815000,9992.0,1.00,99310.024,100032.479,1789132056323.105,2026-09-11T17:07:36.323105+04:00,83.6
3576,7181,15008845393000,9992.0,1.00,99365.602,100088.057,1789132056378.683,2026-09-11T17:07:36.378683+04:00,83.8
3577,7182,15008859283000,9992.0,1.00,99379.492,100101.947,1789132056392.573,2026-09-11T17:07:36.392573+04:00,83.9
3578,7183,15008873176000,9992.0,1.00,99393.385,100115.840,1789132056406.466,2026-09-11T17:07:36.406466+04:00,83.9
3579,7187,15008928750000,9992.0,1.00,99448.959,100171.414,1789132056462.040,2026-09-11T17:07:36.462040+04:00,83.9
3580,7188,15008942646000,9992.0,1.00,99462.855,100185.310,1789132056475.936,2026-09-11T17:07:36.475936+04:00,83.9
3581,7189,15008956536000,9992.0,1.00,99476.745,100199.200,1789132056489.826,2026-09-11T17:07:36.489826+04:00,83.9
3582,7193,15009012111000,9992.0,1.00,99532.320,100254.775,1789132056545.401,2026-09-11T17:07:36.545401+04:00,84.0
3583,7194,15009026004000,9992.0,1.00,99546.213,100268.668,1789132056559.294,2026-09-11T17:07:36.559294+04:00,84.1
3584,7195,15009039896000,9992.0,1.00,99560.105,100282.560,1789132056573.186,2026-09-11T17:07:36.573186+04:00,84.1
3585,7199,15009095468000,9992.0,1.00,99615.677,100338.132,1789132056628.758,2026-09-11T17:07:36.628758+04:00,84.1
3586,7200,15009109363000,9992.0,1.00,99629.572,100352.027,1789132056642.653,2026-09-11T17:07:36.642653+04:00,84.1
3587,7201,15009123255000,9992.0,1.00,99643.464,100365.919,1789132056656.545,2026-09-11T17:07:36.656545+04:00,84.1
3588,7205,15009178829000,9992.0,1.00,99699.038,100421.493,1789132056712.119,2026-09-11T17:07:36.712119+04:00,84.0
3589,7206,15009192725000,9992.0,1.00,99712.934,100435.389,1789132056726.015,2026-09-11T17:07:36.726015+04:00,84.0
3590,7207,15009206616000,9992.0,1.00,99726.825,100449.280,1789132056739.906,2026-09-11T17:07:36.739906+04:00,84.0
3591,7211,15009262192000,9992.0,1.00,99782.401,100504.856,1789132056795.482,2026-09-11T17:07:36.795482+04:00,84.0
3592,7212,15009276086000,9992.0,1.00,99796.295,100518.750,1789132056809.376,2026-09-11T17:07:36.809376+04:00,84.0
3593,7213,15009289977000,9992.0,1.00,99810.186,100532.641,1789132056823.267,2026-09-11T17:07:36.823267+04:00,84.0
3594,7217,15009345551000,9992.0,1.00,99865.760,100588.215,1789132056878.841,2026-09-11T17:07:36.878841+04:00,84.0
3595,7218,15009359446000,9992.0,1.00,99879.655,100602.110,1789132056892.736,2026-09-11T17:07:36.892736+04:00,84.0
3596,7219,15009373337000,9992.0,1.00,99893.546,100616.001,1789132056906.627,2026-09-11T17:07:36.906627+04:00,84.0
3597,7223,15009428911000,9992.0,1.00,99949.120,100671.575,1789132056962.201,2026-09-11T17:07:36.962201+04:00,84.0
3598,7224,15009442806000,9992.0,1.00,99963.015,100685.470,1789132056976.096,2026-09-11T17:07:36.976096+04:00,84.1
3599,7225,15009456698000,9992.0,1.00,99976.907,100699.362,1789132056989.988,2026-09-11T17:07:36.989988+04:00,84.1
3600,7229,15009512272000,9992.0,1.00,100032.481,100754.936,1789132057045.562,2026-09-11T17:07:37.045562+04:00,84.1
3601,7230,15009526165000,9992.0,1.00,100046.374,100768.829,1789132057059.455,2026-09-11T17:07:37.059455+04:00,84.1
3602,7231,15009540058000,9992.0,1.00,100060.267,100782.722,1789132057073.348,2026-09-11T17:07:37.073348+04:00,84.1
3603,7235,15009595636000,9992.0,1.00,100115.845,100838.300,1789132057128.926,2026-09-11T17:07:37.128926+04:00,84.1
3604,7236,15009609527000,9992.0,1.00,100129.736,100852.191,1789132057142.817,2026-09-11T17:07:37.142817+04:00,84.1
3605,7237,15009623419000,9992.0,1.00,100143.628,100866.083,1789132057156.709,2026-09-11T17:07:37.156709+04:00,84.1
3606,7241,15009678995000,9992.0,1.00,100199.204,100921.659,1789132057212.285,2026-09-11T17:07:37.212285+04:00,84.0
3607,7242,15009692885000,9992.0,1.00,100213.094,100935.549,1789132057226.175,2026-09-11T17:07:37.226175+04:00,83.9
3608,7243,15009706779000,9992.0,1.00,100226.988,100949.443,1789132057240.069,2026-09-11T17:07:37.240069+04:00,83.9
3609,7247,15009762354000,9992.0,1.00,100282.563,101005.018,1789132057295.644,2026-09-11T17:07:37.295644+04:00,83.8
3610,7248,15009776247000,9992.0,1.00,100296.456,101018.911,1789132057309.537,2026-09-11T17:07:37.309537+04:00,83.8
3611,7249,15009790139000,9992.0,1.00,100310.348,101032.803,1789132057323.429,2026-09-11T17:07:37.323429+04:00,83.8
3612,7253,15009845714000,9992.0,1.00,100365.923,101088.378,1789132057379.004,2026-09-11T17:07:37.379004+04:00,83.8
3613,7254,15009859608000,9992.0,1.00,100379.817,101102.272,1789132057392.898,2026-09-11T17:07:37.392898+04:00,83.8
3614,7255,15009873500000,9992.0,1.00,100393.709,101116.164,1789132057406.790,2026-09-11T17:07:37.406790+04:00,83.8
3615,7259,15009929075000,9992.0,1.00,100449.284,101171.739,1789132057462.365,2026-09-11T17:07:37.462365+04:00,83.9
3616,7260,15009942967000,9992.0,1.00,100463.176,101185.631,1789132057476.257,2026-09-11T17:07:37.476257+04:00,84.0
3617,7261,15009956860000,9992.0,1.00,100477.069,101199.524,1789132057490.150,2026-09-11T17:07:37.490150+04:00,84.1
3618,7265,15010012435000,9992.0,1.00,100532.644,101255.099,1789132057545.725,2026-09-11T17:07:37.545725+04:00,84.4
3619,7266,15010026328000,9992.0,1.00,100546.537,101268.992,1789132057559.618,2026-09-11T17:07:37.559618+04:00,84.4
3620,7267,15010040222000,9992.0,1.00,100560.431,101282.886,1789132057573.512,2026-09-11T17:07:37.573512+04:00,84.4
3621,7271,15010095796000,9992.0,1.00,100616.005,101338.460,1789132057629.086,2026-09-11T17:07:37.629086+04:00,84.4
3622,7272,15010109689000,9992.0,1.00,100629.898,101352.353,1789132057642.979,2026-09-11T17:07:37.642979+04:00,84.4
3623,7273,15010123582000,9992.0,1.00,100643.791,101366.246,1789132057656.872,2026-09-11T17:07:37.656872+04:00,84.4
3624,7277,15010179156000,9992.0,1.00,100699.365,101421.820,1789132057712.446,2026-09-11T17:07:37.712446+04:00,84.1
3625,7278,15010193049000,9992.0,1.00,100713.258,101435.713,1789132057726.339,2026-09-11T17:07:37.726339+04:00,84.1
3626,7279,15010206941000,9992.0,1.00,100727.150,101449.605,1789132057740.231,2026-09-11T17:07:37.740231+04:00,84.0
3627,7283,15010262517000,9992.0,1.00,100782.726,101505.181,1789132057795.807,2026-09-11T17:07:37.795807+04:00,83.9
3628,7284,15010276409000,9992.0,1.00,100796.618,101519.073,1789132057809.699,2026-09-11T17:07:37.809699+04:00,83.9
3629,7285,15010290304000,9992.0,1.00,100810.513,101532.968,1789132057823.594,2026-09-11T17:07:37.823594+04:00,83.9
3630,7289,15010345877000,9992.0,1.00,100866.086,101588.541,1789132057879.167,2026-09-11T17:07:37.879167+04:00,83.8
3631,7290,15010359770000,9992.0,1.00,100879.979,101602.434,1789132057893.060,2026-09-11T17:07:37.893060+04:00,83.7
3632,7291,15010373662000,9992.0,1.00,100893.871,101616.326,1789132057906.952,2026-09-11T17:07:37.906952+04:00,83.7
3633,7295,15010429237000,9992.0,1.00,100949.446,101671.901,1789132057962.527,2026-09-11T17:07:37.962527+04:00,83.7
3634,7296,15010443131000,9992.0,1.00,100963.340,101685.795,1789132057976.421,2026-09-11T17:07:37.976421+04:00,83.7
3635,7297,15010457023000,9992.0,1.00,100977.232,101699.687,1789132057990.313,2026-09-11T17:07:37.990313+04:00,83.7
3636,7301,15010512598000,9992.0,1.00,101032.807,101755.262,1789132058045.888,2026-09-11T17:07:38.045888+04:00,83.8
3637,7302,15010526491000,9992.0,1.00,101046.700,101769.155,1789132058059.781,2026-09-11T17:07:38.059781+04:00,83.8
3638,7303,15010540383000,9992.0,1.00,101060.592,101783.047,1789132058073.673,2026-09-11T17:07:38.073673+04:00,83.8
3639,7307,15010595961000,9992.0,1.00,101116.170,101838.625,1789132058129.251,2026-09-11T17:07:38.129251+04:00,83.9
3640,7308,15010609851000,9992.0,1.00,101130.060,101852.515,1789132058143.141,2026-09-11T17:07:38.143141+04:00,83.8
3641,7309,15010623743000,9992.0,1.00,101143.952,101866.407,1789132058157.033,2026-09-11T17:07:38.157033+04:00,83.7
3642,7313,15010679320000,9992.0,1.00,101199.529,101921.984,1789132058212.610,2026-09-11T17:07:38.212610+04:00,83.7
3643,7314,15010693212000,9992.0,1.00,101213.421,101935.876,1789132058226.502,2026-09-11T17:07:38.226502+04:00,83.7
3644,7315,15010707103000,9992.0,1.00,101227.312,101949.767,1789132058240.393,2026-09-11T17:07:38.240393+04:00,83.8
3645,7319,15010762677000,9992.0,1.00,101282.886,102005.341,1789132058295.967,2026-09-11T17:07:38.295967+04:00,83.9
3646,7320,15010776572000,9992.0,1.00,101296.781,102019.236,1789132058309.862,2026-09-11T17:07:38.309862+04:00,83.9
3647,7321,15010790464000,9992.0,1.00,101310.673,102033.128,1789132058323.754,2026-09-11T17:07:38.323754+04:00,84.0
3648,7325,15010846037000,9992.0,1.00,101366.246,102088.701,1789132058379.327,2026-09-11T17:07:38.379327+04:00,84.2
3649,7326,15010859932000,9992.0,1.00,101380.141,102102.596,1789132058393.222,2026-09-11T17:07:38.393222+04:00,84.3
3650,7327,15010873826000,9992.0,1.00,101394.035,102116.490,1789132058407.116,2026-09-11T17:07:38.407116+04:00,84.3
3651,7331,15010929401000,9992.0,1.00,101449.610,102172.065,1789132058462.691,2026-09-11T17:07:38.462691+04:00,84.6
3652,7332,15010943293000,9992.0,1.00,101463.502,102185.957,1789132058476.583,2026-09-11T17:07:38.476583+04:00,84.7
3653,7333,15010957187000,9992.0,1.00,101477.396,102199.851,1789132058490.477,2026-09-11T17:07:38.490477+04:00,84.8
3654,7337,15011012762000,9992.0,1.00,101532.971,102255.426,1789132058546.052,2026-09-11T17:07:38.546052+04:00,84.9
3655,7338,15011026654000,9992.0,1.00,101546.863,102269.318,1789132058559.944,2026-09-11T17:07:38.559944+04:00,85.0
3656,7339,15011040546000,9992.0,1.00,101560.755,102283.210,1789132058573.836,2026-09-11T17:07:38.573836+04:00,85.0
3657,7343,15011096122000,9992.0,1.00,101616.331,102338.786,1789132058629.412,2026-09-11T17:07:38.629412+04:00,85.0
3658,7344,15011110015000,9992.0,1.00,101630.224,102352.679,1789132058643.305,2026-09-11T17:07:38.643305+04:00,85.0
3659,7345,15011123907000,9992.0,1.00,101644.116,102366.571,1789132058657.197,2026-09-11T17:07:38.657197+04:00,85.0
3660,7349,15011179484000,9992.0,1.00,101699.693,102422.148,1789132058712.774,2026-09-11T17:07:38.712774+04:00,85.0
3661,7350,15011193374000,9992.0,1.00,101713.583,102436.038,1789132058726.664,2026-09-11T17:07:38.726664+04:00,85.0
3662,7351,15011207271000,9992.0,1.00,101727.480,102449.935,1789132058740.561,2026-09-11T17:07:38.740561+04:00,85.0
3663,7355,15011262845000,9992.0,1.00,101783.054,102505.509,1789132058796.135,2026-09-11T17:07:38.796135+04:00,85.0
3664,7356,15011276735000,9992.0,1.00,101796.944,102519.399,1789132058810.025,2026-09-11T17:07:38.810025+04:00,84.9
3665,7357,15011290628000,9992.0,1.00,101810.837,102533.292,1789132058823.918,2026-09-11T17:07:38.823918+04:00,84.9
3666,7361,15011346204000,9992.0,1.00,101866.413,102588.868,1789132058879.494,2026-09-11T17:07:38.879494+04:00,84.8
3667,7362,15011360094000,9992.0,1.00,101880.303,102602.758,1789132058893.384,2026-09-11T17:07:38.893384+04:00,84.8
3668,7363,15011373988000,9992.0,1.00,101894.197,102616.652,1789132058907.278,2026-09-11T17:07:38.907278+04:00,84.7
3669,7367,15011429564000,9992.0,1.00,101949.773,102672.228,1789132058962.854,2026-09-11T17:07:38.962854+04:00,84.3
3670,7368,15011443456000,9992.0,1.00,101963.665,102686.120,1789132058976.746,2026-09-11T17:07:38.976746+04:00,84.3
3671,7369,15011457350000,9992.0,1.00,101977.559,102700.014,1789132058990.640,2026-09-11T17:07:38.990640+04:00,84.2
3672,7373,15011512924000,9992.0,1.00,102033.133,102755.588,1789132059046.214,2026-09-11T17:07:39.046214+04:00,84.0
3673,7374,15011526816000,9992.0,1.00,102047.025,102769.480,1789132059060.106,2026-09-11T17:07:39.060106+04:00,83.9
3674,7375,15011540709000,9992.0,1.00,102060.918,102783.373,1789132059073.999,2026-09-11T17:07:39.073999+04:00,83.9
3675,7379,15011596285000,9992.0,1.00,102116.494,102838.949,1789132059129.575,2026-09-11T17:07:39.129575+04:00,83.8
3676,7380,15011610177000,9992.0,1.00,102130.386,102852.841,1789132059143.467,2026-09-11T17:07:39.143467+04:00,83.8
3677,7381,15011624070000,9992.0,1.00,102144.279,102866.734,1789132059157.360,2026-09-11T17:07:39.157360+04:00,83.8
3678,7385,15011679648000,9992.0,1.00,102199.857,102922.312,1789132059212.938,2026-09-11T17:07:39.212938+04:00,83.9
3679,7386,15011693537000,9992.0,1.00,102213.746,102936.201,1789132059226.827,2026-09-11T17:07:39.226827+04:00,83.9
3680,7387,15011707430000,9992.0,1.00,102227.639,102950.094,1789132059240.720,2026-09-11T17:07:39.240720+04:00,83.9
3681,7391,15011763007000,9992.0,1.00,102283.216,103005.671,1789132059296.297,2026-09-11T17:07:39.296297+04:00,83.9
3682,7392,15011776899000,9992.0,1.00,102297.108,103019.563,1789132059310.189,2026-09-11T17:07:39.310189+04:00,83.9
3683,7393,15011790791000,9992.0,1.00,102311.000,103033.455,1789132059324.081,2026-09-11T17:07:39.324081+04:00,83.9
3684,7397,15011846365000,9992.0,1.00,102366.574,103089.029,1789132059379.655,2026-09-11T17:07:39.379655+04:00,83.9
3685,7398,15011860258000,9992.0,1.00,102380.467,103102.922,1789132059393.548,2026-09-11T17:07:39.393548+04:00,83.9
3686,7399,15011874151000,9992.0,1.00,102394.360,103116.815,1789132059407.441,2026-09-11T17:07:39.407441+04:00,83.9
3687,7403,15011929727000,9992.0,1.00,102449.936,103172.391,1789132059463.017,2026-09-11T17:07:39.463017+04:00,83.9
3688,7404,15011943619000,9992.0,1.00,102463.828,103186.283,1789132059476.909,2026-09-11T17:07:39.476909+04:00,83.8
3689,7405,15011957511000,9992.0,1.00,102477.720,103200.175,1789132059490.801,2026-09-11T17:07:39.490801+04:00,83.8
3690,7409,15012013086000,9992.0,1.00,102533.295,103255.750,1789132059546.376,2026-09-11T17:07:39.546376+04:00,83.9
3691,7410,15012026980000,9992.0,1.00,102547.189,103269.644,1789132059560.270,2026-09-11T17:07:39.560270+04:00,83.9
3692,7411,15012040873000,9992.0,1.00,102561.082,103283.537,1789132059574.163,2026-09-11T17:07:39.574163+04:00,84.0
3693,7415,15012096447000,9992.0,1.00,102616.656,103339.111,1789132059629.737,2026-09-11T17:07:39.629737+04:00,84.1
3694,7416,15012110339000,9992.0,1.00,102630.548,103353.003,1789132059643.629,2026-09-11T17:07:39.643629+04:00,84.1
3695,7417,15012124232000,9992.0,1.00,102644.441,103366.896,1789132059657.522,2026-09-11T17:07:39.657522+04:00,84.1
3696,7421,15012179809000,9992.0,1.00,102700.018,103422.473,1789132059713.099,2026-09-11T17:07:39.713099+04:00,84.3
3697,7422,15012193701000,9992.0,1.00,102713.910,103436.365,1789132059726.991,2026-09-11T17:07:39.726991+04:00,84.3
3698,7423,15012207593000,9992.0,1.00,102727.802,103450.257,1789132059740.883,2026-09-11T17:07:39.740883+04:00,84.4
3699,7427,15012263166000,9992.0,1.00,102783.375,103505.830,1789132059796.456,2026-09-11T17:07:39.796456+04:00,84.6
3700,7428,15012277060000,9992.0,1.00,102797.269,103519.724,1789132059810.350,2026-09-11T17:07:39.810350+04:00,84.7
3701,7429,15012290952000,9992.0,1.00,102811.161,103533.616,1789132059824.242,2026-09-11T17:07:39.824242+04:00,84.7
3702,7433,15012346527000,9992.0,1.00,102866.736,103589.191,1789132059879.817,2026-09-11T17:07:39.879817+04:00,84.8
3703,7434,15012360421000,9992.0,1.00,102880.630,103603.085,1789132059893.711,2026-09-11T17:07:39.893711+04:00,84.8
3704,7435,15012374313000,9992.0,1.00,102894.522,103616.977,1789132059907.603,2026-09-11T17:07:39.907603+04:00,84.9
3705,7439,15012429889000,9992.0,1.00,102950.098,103672.553,1789132059963.179,2026-09-11T17:07:39.963179+04:00,85.0
3706,7440,15012443784000,9992.0,1.00,102963.993,103686.448,1789132059977.074,2026-09-11T17:07:39.977074+04:00,85.0
3707,7441,15012457674000,9992.0,1.00,102977.883,103700.338,1789132059990.964,2026-09-11T17:07:39.990964+04:00,85.0
3708,7445,15012513248000,9992.0,1.00,103033.457,103755.912,1789132060046.538,2026-09-11T17:07:40.046538+04:00,85.0
3709,7446,15012527141000,9992.0,1.00,103047.350,103769.805,1789132060060.431,2026-09-11T17:07:40.060431+04:00,85.0
3710,7447,15012541034000,9992.0,1.00,103061.243,103783.698,1789132060074.324,2026-09-11T17:07:40.074324+04:00,84.9
3711,7451,15012596608000,9992.0,1.00,103116.817,103839.272,1789132060129.898,2026-09-11T17:07:40.129898+04:00,84.8
3712,7452,15012610502000,9992.0,1.00,103130.711,103853.166,1789132060143.792,2026-09-11T17:07:40.143792+04:00,84.7
3713,7453,15012624395000,9992.0,1.00,103144.604,103867.059,1789132060157.685,2026-09-11T17:07:40.157685+04:00,84.7
3714,7457,15012679972000,9992.0,1.00,103200.181,103922.636,1789132060213.262,2026-09-11T17:07:40.213262+04:00,84.4
3715,7458,15012693862000,9992.0,1.00,103214.071,103936.526,1789132060227.152,2026-09-11T17:07:40.227152+04:00,84.4
3716,7459,15012707754000,9992.0,1.00,103227.963,103950.418,1789132060241.044,2026-09-11T17:07:40.241044+04:00,84.4
3717,7463,15012763333000,9992.0,1.00,103283.542,104005.997,1789132060296.623,2026-09-11T17:07:40.296623+04:00,84.3
3718,7464,15012777223000,9992.0,1.00,103297.432,104019.887,1789132060310.513,2026-09-11T17:07:40.310513+04:00,84.3
3719,7465,15012791115000,9992.0,1.00,103311.324,104033.779,1789132060324.405,2026-09-11T17:07:40.324405+04:00,84.3
3720,7469,15012846691000,9992.0,1.00,103366.900,104089.355,1789132060379.981,2026-09-11T17:07:40.379981+04:00,84.3
3721,7470,15012860584000,9992.0,1.00,103380.793,104103.248,1789132060393.874,2026-09-11T17:07:40.393874+04:00,84.3
3722,7471,15012874475000,9992.0,1.00,103394.684,104117.139,1789132060407.765,2026-09-11T17:07:40.407765+04:00,84.2
3723,7475,15012930050000,9992.0,1.00,103450.259,104172.714,1789132060463.340,2026-09-11T17:07:40.463340+04:00,84.0
