sensor_frame_index,sensor_timestamp,actual_exposure_us,requested_exposure_us,analogue_gain,stream,output_frame_index,pts_ms,elapsed_ms,frame_unix_ms,recording_start_iso8601,frame_time_iso8601,mean_luma
153,14911202568000,994.0,1000,1.00,B,61,2445.232,2445.232,1789131958735.858,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.735858+04:00,15.9
154,14911216462000,994.0,1000,1.00,B,62,2459.126,2459.126,1789131958749.752,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.749752+04:00,15.9
155,14911230356000,9992.0,10000,1.00,A,63,2473.020,2473.020,1789131958763.646,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.763646+04:00,84.8
156,14911244248000,9992.0,10000,1.00,A,64,2486.912,2486.912,1789131958777.538,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.777538+04:00,84.8
157,14911258142000,9992.0,10000,1.00,A,65,2500.806,2500.806,1789131958791.432,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.791432+04:00,84.8
158,14911272036000,994.0,1000,1.00,B,63,2514.700,2514.700,1789131958805.326,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.805326+04:00,15.9
159,14911285929000,994.0,1000,1.00,B,64,2528.593,2528.593,1789131958819.219,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.819219+04:00,15.9
160,14911299822000,994.0,1000,1.00,B,65,2542.486,2542.486,1789131958833.112,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.833112+04:00,15.9
161,14911313717000,9992.0,10000,1.00,A,66,2556.381,2556.381,1789131958847.007,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.847007+04:00,84.7
162,14911327609000,9992.0,10000,1.00,A,67,2570.273,2570.273,1789131958860.899,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.860899+04:00,84.7
163,14911341502000,9992.0,10000,1.00,A,68,2584.166,2584.166,1789131958874.792,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.874792+04:00,84.7
164,14911355397000,994.0,1000,1.00,B,66,2598.061,2598.061,1789131958888.687,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.888687+04:00,15.9
165,14911369291000,994.0,1000,1.00,B,67,2611.955,2611.955,1789131958902.581,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.902581+04:00,16.0
166,14911383183000,994.0,1000,1.00,B,68,2625.847,2625.847,1789131958916.473,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.916473+04:00,16.0
167,14911397078000,9992.0,10000,1.00,A,69,2639.742,2639.742,1789131958930.368,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.930368+04:00,84.8
168,14911410969000,9992.0,10000,1.00,A,70,2653.633,2653.633,1789131958944.259,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.944259+04:00,84.8
169,14911424863000,9992.0,10000,1.00,A,71,2667.527,2667.527,1789131958958.153,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.958153+04:00,84.9
170,14911438758000,994.0,1000,1.00,B,69,2681.422,2681.422,1789131958972.048,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.972048+04:00,16.0
171,14911452649000,994.0,1000,1.00,B,70,2695.313,2695.313,1789131958985.939,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.985939+04:00,16.0
172,14911466543000,994.0,1000,1.00,B,71,2709.207,2709.207,1789131958999.833,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:58.999833+04:00,16.0
173,14911480438000,9992.0,10000,1.00,A,72,2723.102,2723.102,1789131959013.728,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.013728+04:00,85.1
174,14911494330000,9992.0,10000,1.00,A,73,2736.994,2736.994,1789131959027.620,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.027620+04:00,85.1
175,14911508223000,9992.0,10000,1.00,A,74,2750.887,2750.887,1789131959041.513,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.041513+04:00,85.1
176,14911522117000,994.0,1000,1.00,B,72,2764.781,2764.781,1789131959055.407,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.055407+04:00,16.0
177,14911536014000,994.0,1000,1.00,B,73,2778.678,2778.678,1789131959069.304,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.069304+04:00,16.0
178,14911549903000,994.0,1000,1.00,B,74,2792.567,2792.567,1789131959083.193,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.083193+04:00,16.0
179,14911563800000,9992.0,10000,1.00,A,75,2806.464,2806.464,1789131959097.090,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.097090+04:00,85.2
180,14911577691000,9992.0,10000,1.00,A,76,2820.355,2820.355,1789131959110.981,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.110981+04:00,85.2
181,14911591583000,9992.0,10000,1.00,A,77,2834.247,2834.247,1789131959124.873,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.124873+04:00,85.1
182,14911605478000,994.0,1000,1.00,B,75,2848.142,2848.142,1789131959138.768,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.138768+04:00,16.0
183,14911619370000,994.0,1000,1.00,B,76,2862.034,2862.034,1789131959152.660,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.152660+04:00,16.0
184,14911633264000,994.0,1000,1.00,B,77,2875.928,2875.928,1789131959166.554,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.166554+04:00,16.0
185,14911647158000,9992.0,10000,1.00,A,78,2889.822,2889.822,1789131959180.448,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.180448+04:00,85.0
186,14911661051000,9992.0,10000,1.00,A,79,2903.715,2903.715,1789131959194.341,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.194341+04:00,85.0
187,14911674944000,9992.0,10000,1.00,A,80,2917.608,2917.608,1789131959208.234,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.208234+04:00,84.9
188,14911688837000,994.0,1000,1.00,B,78,2931.501,2931.501,1789131959222.127,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.222127+04:00,16.0
189,14911702730000,994.0,1000,1.00,B,79,2945.394,2945.394,1789131959236.020,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.236020+04:00,16.0
190,14911716624000,994.0,1000,1.00,B,80,2959.288,2959.288,1789131959249.914,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.249914+04:00,16.0
191,14911730518000,9992.0,10000,1.00,A,81,2973.182,2973.182,1789131959263.808,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.263808+04:00,84.8
192,14911744411000,9992.0,10000,1.00,A,82,2987.075,2987.075,1789131959277.701,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.277701+04:00,84.7
193,14911758304000,9992.0,10000,1.00,A,83,3000.968,3000.968,1789131959291.594,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.291594+04:00,84.7
194,14911772198000,994.0,1000,1.00,B,81,3014.862,3014.862,1789131959305.488,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.305488+04:00,15.9
195,14911786091000,994.0,1000,1.00,B,82,3028.755,3028.755,1789131959319.381,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.319381+04:00,15.9
196,14911799984000,994.0,1000,1.00,B,83,3042.648,3042.648,1789131959333.274,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.333274+04:00,15.9
197,14911813879000,9992.0,10000,1.00,A,84,3056.543,3056.543,1789131959347.169,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.347169+04:00,84.4
198,14911827771000,9992.0,10000,1.00,A,85,3070.435,3070.435,1789131959361.061,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.361061+04:00,84.3
199,14911841665000,9992.0,10000,1.00,A,86,3084.329,3084.329,1789131959374.955,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.374955+04:00,84.3
200,14911855559000,994.0,1000,1.00,B,84,3098.223,3098.223,1789131959388.849,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.388849+04:00,15.9
201,14911869451000,994.0,1000,1.00,B,85,3112.115,3112.115,1789131959402.741,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.402741+04:00,15.9
202,14911883345000,994.0,1000,1.00,B,86,3126.009,3126.009,1789131959416.635,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.416635+04:00,15.9
203,14911897240000,9992.0,10000,1.00,A,87,3139.904,3139.904,1789131959430.530,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.430530+04:00,83.9
204,14911911132000,9992.0,10000,1.00,A,88,3153.796,3153.796,1789131959444.422,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.444422+04:00,83.8
205,14911925025000,9992.0,10000,1.00,A,89,3167.689,3167.689,1789131959458.315,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.458315+04:00,83.8
206,14911938919000,994.0,1000,1.00,B,87,3181.583,3181.583,1789131959472.209,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.472209+04:00,15.9
207,14911952811000,994.0,1000,1.00,B,88,3195.475,3195.475,1789131959486.101,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.486101+04:00,15.9
208,14911966705000,994.0,1000,1.00,B,89,3209.369,3209.369,1789131959499.995,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.499995+04:00,15.9
209,14911980600000,9992.0,10000,1.00,A,90,3223.264,3223.264,1789131959513.890,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.513890+04:00,83.5
210,14911994492000,9992.0,10000,1.00,A,91,3237.156,3237.156,1789131959527.782,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.527782+04:00,83.4
211,14912008385000,9992.0,10000,1.00,A,92,3251.049,3251.049,1789131959541.675,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.541675+04:00,83.4
212,14912022279000,994.0,1000,1.00,B,90,3264.943,3264.943,1789131959555.569,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.555569+04:00,15.9
213,14912036172000,994.0,1000,1.00,B,91,3278.836,3278.836,1789131959569.462,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.569462+04:00,15.8
214,14912050065000,994.0,1000,1.00,B,92,3292.729,3292.729,1789131959583.355,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.583355+04:00,15.8
215,14912063960000,9992.0,10000,1.00,A,93,3306.624,3306.624,1789131959597.250,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.597250+04:00,83.2
216,14912077852000,9992.0,10000,1.00,A,94,3320.516,3320.516,1789131959611.142,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.611142+04:00,83.2
217,14912091748000,9992.0,10000,1.00,A,95,3334.412,3334.412,1789131959625.038,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.625038+04:00,83.2
218,14912105640000,994.0,1000,1.00,B,93,3348.304,3348.304,1789131959638.930,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.638930+04:00,15.8
219,14912119532000,994.0,1000,1.00,B,94,3362.196,3362.196,1789131959652.822,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.652822+04:00,15.8
220,14912133426000,994.0,1000,1.00,B,95,3376.090,3376.090,1789131959666.716,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.666716+04:00,15.8
221,14912147320000,9992.0,10000,1.00,A,96,3389.984,3389.984,1789131959680.610,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.680610+04:00,83.0
222,14912161213000,9992.0,10000,1.00,A,97,3403.877,3403.877,1789131959694.503,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.694503+04:00,83.0
223,14912175106000,9992.0,10000,1.00,A,98,3417.770,3417.770,1789131959708.396,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.708396+04:00,83.0
224,14912189001000,994.0,1000,1.00,B,96,3431.665,3431.665,1789131959722.291,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.722291+04:00,15.8
225,14912202893000,994.0,1000,1.00,B,97,3445.557,3445.557,1789131959736.183,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.736183+04:00,15.8
226,14912216786000,994.0,1000,1.00,B,98,3459.450,3459.450,1789131959750.076,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.750076+04:00,15.8
227,14912230680000,9992.0,10000,1.00,A,99,3473.344,3473.344,1789131959763.970,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.763970+04:00,82.8
228,14912244573000,9992.0,10000,1.00,A,100,3487.237,3487.237,1789131959777.863,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.777863+04:00,82.8
229,14912258466000,9992.0,10000,1.00,A,101,3501.130,3501.130,1789131959791.756,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.791756+04:00,82.8
230,14912272361000,994.0,1000,1.00,B,99,3515.025,3515.025,1789131959805.651,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.805651+04:00,15.8
231,14912286253000,994.0,1000,1.00,B,100,3528.917,3528.917,1789131959819.543,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.819543+04:00,15.8
232,14912300147000,994.0,1000,1.00,B,101,3542.811,3542.811,1789131959833.437,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.833437+04:00,15.8
233,14912314041000,9992.0,10000,1.00,A,102,3556.705,3556.705,1789131959847.331,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.847331+04:00,82.6
234,14912327933000,9992.0,10000,1.00,A,103,3570.597,3570.597,1789131959861.223,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.861223+04:00,82.6
235,14912341827000,9992.0,10000,1.00,A,104,3584.491,3584.491,1789131959875.117,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.875117+04:00,82.6
236,14912355721000,994.0,1000,1.00,B,102,3598.385,3598.385,1789131959889.011,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.889011+04:00,15.8
237,14912369614000,994.0,1000,1.00,B,103,3612.278,3612.278,1789131959902.904,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.902904+04:00,15.8
238,14912383507000,994.0,1000,1.00,B,104,3626.171,3626.171,1789131959916.797,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.916797+04:00,15.8
239,14912397402000,9992.0,10000,1.00,A,105,3640.066,3640.066,1789131959930.692,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.930692+04:00,82.4
240,14912411294000,9992.0,10000,1.00,A,106,3653.958,3653.958,1789131959944.584,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.944584+04:00,82.4
241,14912425187000,9992.0,10000,1.00,A,107,3667.851,3667.851,1789131959958.477,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.958477+04:00,82.3
242,14912439082000,994.0,1000,1.00,B,105,3681.746,3681.746,1789131959972.372,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.972372+04:00,15.8
243,14912452973000,994.0,1000,1.00,B,106,3695.637,3695.637,1789131959986.263,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:05:59.986263+04:00,15.8
244,14912466867000,994.0,1000,1.00,B,107,3709.531,3709.531,1789131960000.157,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.000157+04:00,15.8
245,14912480764000,9992.0,10000,1.00,A,108,3723.428,3723.428,1789131960014.054,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.014054+04:00,82.2
246,14912494656000,9992.0,10000,1.00,A,109,3737.320,3737.320,1789131960027.946,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.027946+04:00,82.2
247,14912508549000,9992.0,10000,1.00,A,110,3751.213,3751.213,1789131960041.839,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.041839+04:00,82.2
248,14912522446000,994.0,1000,1.00,B,108,3765.110,3765.110,1789131960055.736,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.055736+04:00,15.7
249,14912536336000,994.0,1000,1.00,B,109,3779.000,3779.000,1789131960069.626,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.069626+04:00,15.7
250,14912550229000,994.0,1000,1.00,B,110,3792.893,3792.893,1789131960083.519,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.083519+04:00,15.7
251,14912564123000,9992.0,10000,1.00,A,111,3806.787,3806.787,1789131960097.413,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.097413+04:00,82.1
252,14912578022000,9992.0,10000,1.00,A,112,3820.686,3820.686,1789131960111.312,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.111312+04:00,82.1
253,14912591910000,9992.0,10000,1.00,A,113,3834.574,3834.574,1789131960125.200,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.125200+04:00,82.1
254,14912605804000,994.0,1000,1.00,B,111,3848.468,3848.468,1789131960139.094,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.139094+04:00,15.7
255,14912619697000,994.0,1000,1.00,B,112,3862.361,3862.361,1789131960152.987,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.152987+04:00,15.7
256,14912633591000,994.0,1000,1.00,B,113,3876.255,3876.255,1789131960166.881,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.166881+04:00,15.7
257,14912647487000,9992.0,10000,1.00,A,114,3890.151,3890.151,1789131960180.777,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.180777+04:00,82.1
258,14912661377000,9992.0,10000,1.00,A,115,3904.041,3904.041,1789131960194.667,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.194667+04:00,82.1
259,14912675270000,9992.0,10000,1.00,A,116,3917.934,3917.934,1789131960208.560,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.208560+04:00,82.1
260,14912689166000,994.0,1000,1.00,B,114,3931.830,3931.830,1789131960222.456,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.222456+04:00,15.7
261,14912703057000,994.0,1000,1.00,B,115,3945.721,3945.721,1789131960236.347,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.236347+04:00,15.7
262,14912716950000,994.0,1000,1.00,B,116,3959.614,3959.614,1789131960250.240,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.250240+04:00,15.7
263,14912730844000,9992.0,10000,1.00,A,117,3973.508,3973.508,1789131960264.134,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.264134+04:00,82.1
264,14912744737000,9992.0,10000,1.00,A,118,3987.401,3987.401,1789131960278.027,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.278027+04:00,82.1
265,14912758631000,9992.0,10000,1.00,A,119,4001.295,4001.295,1789131960291.921,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.291921+04:00,82.1
266,14912772524000,994.0,1000,1.00,B,117,4015.188,4015.188,1789131960305.814,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.305814+04:00,15.7
267,14912786417000,994.0,1000,1.00,B,118,4029.081,4029.081,1789131960319.707,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.319707+04:00,15.7
268,14912800311000,994.0,1000,1.00,B,119,4042.975,4042.975,1789131960333.601,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.333601+04:00,15.7
269,14912814207000,9992.0,10000,1.00,A,120,4056.871,4056.871,1789131960347.497,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.347497+04:00,82.1
270,14912828096000,9992.0,10000,1.00,A,121,4070.760,4070.760,1789131960361.386,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.361386+04:00,82.1
271,14912841991000,9992.0,10000,1.00,A,122,4084.655,4084.655,1789131960375.281,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.375281+04:00,82.2
272,14912855888000,994.0,1000,1.00,B,120,4098.552,4098.552,1789131960389.178,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.389178+04:00,15.7
273,14912869777000,994.0,1000,1.00,B,121,4112.441,4112.441,1789131960403.067,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.403067+04:00,15.7
274,14912883671000,994.0,1000,1.00,B,122,4126.335,4126.335,1789131960416.961,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.416961+04:00,15.7
275,14912897566000,9992.0,10000,1.00,A,123,4140.230,4140.230,1789131960430.856,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.430856+04:00,82.2
276,14912911461000,9992.0,10000,1.00,A,124,4154.125,4154.125,1789131960444.751,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.444751+04:00,82.2
277,14912925351000,9992.0,10000,1.00,A,125,4168.015,4168.015,1789131960458.641,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.458641+04:00,82.2
278,14912939248000,994.0,1000,1.00,B,123,4181.912,4181.912,1789131960472.538,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.472538+04:00,15.7
279,14912953138000,994.0,1000,1.00,B,124,4195.802,4195.802,1789131960486.428,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.486428+04:00,15.7
280,14912967031000,994.0,1000,1.00,B,125,4209.695,4209.695,1789131960500.321,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.500321+04:00,15.8
281,14912980926000,9992.0,10000,1.00,A,126,4223.590,4223.590,1789131960514.216,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.514216+04:00,82.3
282,14912994818000,9992.0,10000,1.00,A,127,4237.482,4237.482,1789131960528.108,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.528108+04:00,82.3
283,14913008711000,9992.0,10000,1.00,A,128,4251.375,4251.375,1789131960542.001,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.542001+04:00,82.3
284,14913022607000,994.0,1000,1.00,B,126,4265.271,4265.271,1789131960555.897,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.555897+04:00,15.8
285,14913036498000,994.0,1000,1.00,B,127,4279.162,4279.162,1789131960569.788,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.569788+04:00,15.8
286,14913050392000,994.0,1000,1.00,B,128,4293.056,4293.056,1789131960583.682,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.583682+04:00,15.8
287,14913064285000,9992.0,10000,1.00,A,129,4306.949,4306.949,1789131960597.575,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.597575+04:00,82.2
288,14913078179000,9992.0,10000,1.00,A,130,4320.843,4320.843,1789131960611.469,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.611469+04:00,82.2
289,14913092072000,9992.0,10000,1.00,A,131,4334.736,4334.736,1789131960625.362,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.625362+04:00,82.2
290,14913105969000,994.0,1000,1.00,B,129,4348.633,4348.633,1789131960639.259,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.639259+04:00,15.7
291,14913119860000,994.0,1000,1.00,B,130,4362.524,4362.524,1789131960653.150,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.653150+04:00,15.7
292,14913133751000,994.0,1000,1.00,B,131,4376.415,4376.415,1789131960667.041,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.667041+04:00,15.7
293,14913147649000,9992.0,10000,1.00,A,132,4390.313,4390.313,1789131960680.939,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.680939+04:00,82.1
294,14913161540000,9992.0,10000,1.00,A,133,4404.204,4404.204,1789131960694.830,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.694830+04:00,82.1
295,14913175432000,9992.0,10000,1.00,A,134,4418.096,4418.096,1789131960708.722,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.708722+04:00,82.0
296,14913189328000,994.0,1000,1.00,B,132,4431.992,4431.992,1789131960722.618,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.722618+04:00,15.7
297,14913203218000,994.0,1000,1.00,B,133,4445.882,4445.882,1789131960736.508,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.736508+04:00,15.7
298,14913217113000,994.0,1000,1.00,B,134,4459.777,4459.777,1789131960750.403,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.750403+04:00,15.7
299,14913231010000,9992.0,10000,1.00,A,135,4473.674,4473.674,1789131960764.300,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.764300+04:00,81.9
300,14913244899000,9992.0,10000,1.00,A,136,4487.563,4487.563,1789131960778.189,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.778189+04:00,81.9
301,14913258792000,9992.0,10000,1.00,A,137,4501.456,4501.456,1789131960792.082,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.792082+04:00,81.9
302,14913272686000,994.0,1000,1.00,B,135,4515.350,4515.350,1789131960805.976,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.805976+04:00,15.7
303,14913286579000,994.0,1000,1.00,B,136,4529.243,4529.243,1789131960819.869,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:00.819869+04:00,15.7
